filename,subjectID,date,time,n_game,ratime,age,gender,race,ethnicity,nativeenglishspeaker,sleep,calibrationquality,sight,sessionMISTAKEeyemakeups,subjectID_demo,filename_duplicate,starttime,endtime,instime,tasktime,maxtime,n_trials,n_games_tab_unique,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,hiishm_1,hiishm_2,p_hi13_1,p_hi13_2,p_hi13_reduced_1,p_hi13_reduced_2,p_lm13_1,p_lm13_2,p_lm22_1,p_lm22_2,p_lm_1,p_lm_2,p_rp13_1,p_rp13_2,p_rp22_1,p_rp22_2,p_rp_1,p_rp_2,p_inconsistent13_1,p_inconsistent13_2,p_inconsistent22_1,p_inconsistent22_2,p_inconsistent_1,p_inconsistent_2,p_inconsistent13_randomtheory_1,p_inconsistent13_randomtheory_2,p_inconsistent22_randomtheory_1,p_inconsistent22_randomtheory_2,p_inconsistent_randomtheory_1,p_inconsistent_randomtheory_2,n_repeatedpairs,p_inconsistent13_randomtheory_byR_1,p_inconsistent13_randomtheory_byR_2,p_inconsistent22_randomtheory_byR_1,p_inconsistent22_randomtheory_byR_2,Pattern_RT_h1_1,Pattern_RT_h1_2,Pattern_RT_h1_3,Pattern_RT_h1_4,Pattern_RT_h1_5,Pattern_RT_h1_6,Pattern_RT_h1_7,Pattern_p_hi_h1_1,Pattern_p_hi_h1_2,Pattern_p_hi_h1_3,Pattern_p_hi_h1_4,Pattern_p_hi_h1_5,Pattern_p_hi_h1_6,Pattern_p_hi_h1_7,Pattern_p_lm_h1_1,Pattern_p_lm_h1_2,Pattern_p_lm_h1_3,Pattern_p_lm_h1_4,Pattern_p_lm_h1_5,Pattern_p_lm_h1_6,Pattern_p_lm_h1_7,Pattern_p_rp_h1_1,Pattern_p_rp_h1_2,Pattern_p_rp_h1_3,Pattern_p_rp_h1_4,Pattern_p_rp_h1_5,Pattern_p_rp_h1_6,Pattern_p_rp_h1_7,all_RT_h1_1,all_RT_h1_2,all_RT_h1_3,all_RT_h1_4,all_RT_h1_5,all_RT_h1_6,all_RT_h1_7,all_RT_h1_8,all_RT_h1_9,all_RT_h1_10,all_p_ac_h1_1,all_p_ac_h1_2,all_p_ac_h1_3,all_p_ac_h1_4,all_p_ac_h1_5,all_p_ac_h1_6,all_p_ac_h1_7,all_p_ac_h1_8,all_p_ac_h1_9,all_p_ac_h1_10,all_p_hi_h1_1,all_p_hi_h1_2,all_p_hi_h1_3,all_p_hi_h1_4,all_p_hi_h1_5,all_p_hi_h1_6,all_p_hi_h1_7,all_p_hi_h1_8,all_p_hi_h1_9,all_p_hi_h1_10,all_p_lm_h1_1,all_p_lm_h1_2,all_p_lm_h1_3,all_p_lm_h1_4,all_p_lm_h1_5,all_p_lm_h1_6,all_p_lm_h1_7,all_p_lm_h1_8,all_p_lm_h1_9,all_p_lm_h1_10,all_p_rp_h1_1,all_p_rp_h1_2,all_p_rp_h1_3,all_p_rp_h1_4,all_p_rp_h1_5,all_p_rp_h1_6,all_p_rp_h1_7,all_p_rp_h1_8,all_p_rp_h1_9,all_p_rp_h1_10,choicecurve_R_h1_1,choicecurve_R_h1_2,choicecurve_R_h1_3,choicecurve_R_h1_4,choicecurve_R_h1_5,choicecurve_R_h1_6,choicecurve_R_h1_7,choicecurve_R_h1_8,choicecurve_R_h1_9,choicecurve_R_h1_10,choicecurve_R_h1_11,choicecurve_R_h1_12,choicecurve_R_h1_13,choicecurve_RT_h1_1,choicecurve_RT_h1_2,choicecurve_RT_h1_3,choicecurve_RT_h1_4,choicecurve_RT_h1_5,choicecurve_RT_h1_6,choicecurve_RT_h1_7,choicecurve_RT_h1_8,choicecurve_RT_h1_9,choicecurve_RT_h1_10,choicecurve_RT_h1_11,choicecurve_RT_h1_12,choicecurve_RT_h1_13,choicecurve_ac_h1_1,choicecurve_ac_h1_2,choicecurve_ac_h1_3,choicecurve_ac_h1_4,choicecurve_ac_h1_5,choicecurve_ac_h1_6,choicecurve_ac_h1_7,choicecurve_ac_h1_8,choicecurve_ac_h1_9,choicecurve_ac_h1_10,choicecurve_ac_h1_11,choicecurve_ac_h1_12,choicecurve_ac_h1_13,choicecurve_hi_h1_1,choicecurve_hi_h1_2,choicecurve_hi_h1_3,choicecurve_hi_h1_4,choicecurve_hi_h1_5,choicecurve_hi_h1_6,choicecurve_hi_h1_7,choicecurve_hi_h1_8,choicecurve_hi_h1_9,choicecurve_hi_h1_10,choicecurve_hi_h1_11,choicecurve_hi_h1_12,choicecurve_hi_h1_13,choicecurve_lm_h1_1,choicecurve_lm_h1_2,choicecurve_lm_h1_3,choicecurve_lm_h1_4,choicecurve_lm_h1_5,choicecurve_lm_h1_6,choicecurve_lm_h1_7,choicecurve_lm_h1_8,choicecurve_lm_h1_9,choicecurve_lm_h1_10,choicecurve_lm_h1_11,choicecurve_lm_h1_12,choicecurve_lm_h1_13,choicecurve_lm13_h1_1,choicecurve_lm13_h1_2,choicecurve_lm13_h1_3,choicecurve_lm13_h1_4,choicecurve_lm13_h1_5,choicecurve_lm13_h1_6,choicecurve_lm13_h1_7,choicecurve_lm13_h1_8,choicecurve_lm13_h1_9,choicecurve_lm13_h1_10,choicecurve_lm13_h1_11,choicecurve_lm13_h1_12,choicecurve_lm13_h1_13,choicecurve_lm22_h1_1,choicecurve_lm22_h1_2,choicecurve_lm22_h1_3,choicecurve_lm22_h1_4,choicecurve_lm22_h1_5,choicecurve_lm22_h1_6,choicecurve_lm22_h1_7,choicecurve_lm22_h1_8,choicecurve_lm22_h1_9,choicecurve_lm22_h1_10,choicecurve_lm22_h1_11,choicecurve_lm22_h1_12,choicecurve_lm22_h1_13,n_choicecurve_R_h1_1,n_choicecurve_R_h1_2,n_choicecurve_R_h1_3,n_choicecurve_R_h1_4,n_choicecurve_R_h1_5,n_choicecurve_R_h1_6,n_choicecurve_R_h1_7,n_choicecurve_R_h1_8,n_choicecurve_R_h1_9,n_choicecurve_R_h1_10,n_choicecurve_R_h1_11,n_choicecurve_R_h1_12,n_choicecurve_R_h1_13,n_choicecurve_RT_h1_1,n_choicecurve_RT_h1_2,n_choicecurve_RT_h1_3,n_choicecurve_RT_h1_4,n_choicecurve_RT_h1_5,n_choicecurve_RT_h1_6,n_choicecurve_RT_h1_7,n_choicecurve_RT_h1_8,n_choicecurve_RT_h1_9,n_choicecurve_RT_h1_10,n_choicecurve_RT_h1_11,n_choicecurve_RT_h1_12,n_choicecurve_RT_h1_13,n_choicecurve_ac_h1_1,n_choicecurve_ac_h1_2,n_choicecurve_ac_h1_3,n_choicecurve_ac_h1_4,n_choicecurve_ac_h1_5,n_choicecurve_ac_h1_6,n_choicecurve_ac_h1_7,n_choicecurve_ac_h1_8,n_choicecurve_ac_h1_9,n_choicecurve_ac_h1_10,n_choicecurve_ac_h1_11,n_choicecurve_ac_h1_12,n_choicecurve_ac_h1_13,n_choicecurve_hi_h1_1,n_choicecurve_hi_h1_2,n_choicecurve_hi_h1_3,n_choicecurve_hi_h1_4,n_choicecurve_hi_h1_5,n_choicecurve_hi_h1_6,n_choicecurve_hi_h1_7,n_choicecurve_hi_h1_8,n_choicecurve_hi_h1_9,n_choicecurve_hi_h1_10,n_choicecurve_hi_h1_11,n_choicecurve_hi_h1_12,n_choicecurve_hi_h1_13,n_choicecurve_lm_h1_1,n_choicecurve_lm_h1_2,n_choicecurve_lm_h1_3,n_choicecurve_lm_h1_4,n_choicecurve_lm_h1_5,n_choicecurve_lm_h1_6,n_choicecurve_lm_h1_7,n_choicecurve_lm_h1_8,n_choicecurve_lm_h1_9,n_choicecurve_lm_h1_10,n_choicecurve_lm_h1_11,n_choicecurve_lm_h1_12,n_choicecurve_lm_h1_13,n_choicecurve_lm13_h1_1,n_choicecurve_lm13_h1_2,n_choicecurve_lm13_h1_3,n_choicecurve_lm13_h1_4,n_choicecurve_lm13_h1_5,n_choicecurve_lm13_h1_6,n_choicecurve_lm13_h1_7,n_choicecurve_lm13_h1_8,n_choicecurve_lm13_h1_9,n_choicecurve_lm13_h1_10,n_choicecurve_lm13_h1_11,n_choicecurve_lm13_h1_12,n_choicecurve_lm13_h1_13,n_choicecurve_lm22_h1_1,n_choicecurve_lm22_h1_2,n_choicecurve_lm22_h1_3,n_choicecurve_lm22_h1_4,n_choicecurve_lm22_h1_5,n_choicecurve_lm22_h1_6,n_choicecurve_lm22_h1_7,n_choicecurve_lm22_h1_8,n_choicecurve_lm22_h1_9,n_choicecurve_lm22_h1_10,n_choicecurve_lm22_h1_11,n_choicecurve_lm22_h1_12,n_choicecurve_lm22_h1_13,n_game_h1,p_inconsistent13_randomtheory_h1_1,p_inconsistent13_randomtheory_h1_2,p_inconsistent13_randomtheory_h1_3,p_inconsistent13_randomtheory_h1_4,p_inconsistent13_randomtheory_h1_5,p_inconsistent13_randomtheory_h1_6,p_inconsistent13_randomtheory_h1_7,p_inconsistent13_randomtheory_h1_8,p_inconsistent13_randomtheory_h1_9,p_inconsistent13_randomtheory_h1_10,p_inconsistent13_randomtheory_h1_11,p_inconsistent13_randomtheory_h1_12,p_inconsistent13_randomtheory_h1_13,p_inconsistent22_randomtheory_h1_1,p_inconsistent22_randomtheory_h1_2,p_inconsistent22_randomtheory_h1_3,p_inconsistent22_randomtheory_h1_4,p_inconsistent22_randomtheory_h1_5,p_inconsistent22_randomtheory_h1_6,p_inconsistent22_randomtheory_h1_7,p_inconsistent22_randomtheory_h1_8,p_inconsistent22_randomtheory_h1_9,p_inconsistent22_randomtheory_h1_10,p_inconsistent22_randomtheory_h1_11,p_inconsistent22_randomtheory_h1_12,p_inconsistent22_randomtheory_h1_13,Pattern_RT_h6_1,Pattern_RT_h6_2,Pattern_RT_h6_3,Pattern_RT_h6_4,Pattern_RT_h6_5,Pattern_RT_h6_6,Pattern_RT_h6_7,Pattern_p_hi_h6_1,Pattern_p_hi_h6_2,Pattern_p_hi_h6_3,Pattern_p_hi_h6_4,Pattern_p_hi_h6_5,Pattern_p_hi_h6_6,Pattern_p_hi_h6_7,Pattern_p_lm_h6_1,Pattern_p_lm_h6_2,Pattern_p_lm_h6_3,Pattern_p_lm_h6_4,Pattern_p_lm_h6_5,Pattern_p_lm_h6_6,Pattern_p_lm_h6_7,Pattern_p_rp_h6_1,Pattern_p_rp_h6_2,Pattern_p_rp_h6_3,Pattern_p_rp_h6_4,Pattern_p_rp_h6_5,Pattern_p_rp_h6_6,Pattern_p_rp_h6_7,all_RT_h6_1,all_RT_h6_2,all_RT_h6_3,all_RT_h6_4,all_RT_h6_5,all_RT_h6_6,all_RT_h6_7,all_RT_h6_8,all_RT_h6_9,all_RT_h6_10,all_p_ac_h6_1,all_p_ac_h6_2,all_p_ac_h6_3,all_p_ac_h6_4,all_p_ac_h6_5,all_p_ac_h6_6,all_p_ac_h6_7,all_p_ac_h6_8,all_p_ac_h6_9,all_p_ac_h6_10,all_p_hi_h6_1,all_p_hi_h6_2,all_p_hi_h6_3,all_p_hi_h6_4,all_p_hi_h6_5,all_p_hi_h6_6,all_p_hi_h6_7,all_p_hi_h6_8,all_p_hi_h6_9,all_p_hi_h6_10,all_p_lm_h6_1,all_p_lm_h6_2,all_p_lm_h6_3,all_p_lm_h6_4,all_p_lm_h6_5,all_p_lm_h6_6,all_p_lm_h6_7,all_p_lm_h6_8,all_p_lm_h6_9,all_p_lm_h6_10,all_p_rp_h6_1,all_p_rp_h6_2,all_p_rp_h6_3,all_p_rp_h6_4,all_p_rp_h6_5,all_p_rp_h6_6,all_p_rp_h6_7,all_p_rp_h6_8,all_p_rp_h6_9,all_p_rp_h6_10,choicecurve_R_h6_1,choicecurve_R_h6_2,choicecurve_R_h6_3,choicecurve_R_h6_4,choicecurve_R_h6_5,choicecurve_R_h6_6,choicecurve_R_h6_7,choicecurve_R_h6_8,choicecurve_R_h6_9,choicecurve_R_h6_10,choicecurve_R_h6_11,choicecurve_R_h6_12,choicecurve_R_h6_13,choicecurve_RT_h6_1,choicecurve_RT_h6_2,choicecurve_RT_h6_3,choicecurve_RT_h6_4,choicecurve_RT_h6_5,choicecurve_RT_h6_6,choicecurve_RT_h6_7,choicecurve_RT_h6_8,choicecurve_RT_h6_9,choicecurve_RT_h6_10,choicecurve_RT_h6_11,choicecurve_RT_h6_12,choicecurve_RT_h6_13,choicecurve_ac_h6_1,choicecurve_ac_h6_2,choicecurve_ac_h6_3,choicecurve_ac_h6_4,choicecurve_ac_h6_5,choicecurve_ac_h6_6,choicecurve_ac_h6_7,choicecurve_ac_h6_8,choicecurve_ac_h6_9,choicecurve_ac_h6_10,choicecurve_ac_h6_11,choicecurve_ac_h6_12,choicecurve_ac_h6_13,choicecurve_hi_h6_1,choicecurve_hi_h6_2,choicecurve_hi_h6_3,choicecurve_hi_h6_4,choicecurve_hi_h6_5,choicecurve_hi_h6_6,choicecurve_hi_h6_7,choicecurve_hi_h6_8,choicecurve_hi_h6_9,choicecurve_hi_h6_10,choicecurve_hi_h6_11,choicecurve_hi_h6_12,choicecurve_hi_h6_13,choicecurve_lm_h6_1,choicecurve_lm_h6_2,choicecurve_lm_h6_3,choicecurve_lm_h6_4,choicecurve_lm_h6_5,choicecurve_lm_h6_6,choicecurve_lm_h6_7,choicecurve_lm_h6_8,choicecurve_lm_h6_9,choicecurve_lm_h6_10,choicecurve_lm_h6_11,choicecurve_lm_h6_12,choicecurve_lm_h6_13,choicecurve_lm13_h6_1,choicecurve_lm13_h6_2,choicecurve_lm13_h6_3,choicecurve_lm13_h6_4,choicecurve_lm13_h6_5,choicecurve_lm13_h6_6,choicecurve_lm13_h6_7,choicecurve_lm13_h6_8,choicecurve_lm13_h6_9,choicecurve_lm13_h6_10,choicecurve_lm13_h6_11,choicecurve_lm13_h6_12,choicecurve_lm13_h6_13,choicecurve_lm22_h6_1,choicecurve_lm22_h6_2,choicecurve_lm22_h6_3,choicecurve_lm22_h6_4,choicecurve_lm22_h6_5,choicecurve_lm22_h6_6,choicecurve_lm22_h6_7,choicecurve_lm22_h6_8,choicecurve_lm22_h6_9,choicecurve_lm22_h6_10,choicecurve_lm22_h6_11,choicecurve_lm22_h6_12,choicecurve_lm22_h6_13,n_choicecurve_R_h6_1,n_choicecurve_R_h6_2,n_choicecurve_R_h6_3,n_choicecurve_R_h6_4,n_choicecurve_R_h6_5,n_choicecurve_R_h6_6,n_choicecurve_R_h6_7,n_choicecurve_R_h6_8,n_choicecurve_R_h6_9,n_choicecurve_R_h6_10,n_choicecurve_R_h6_11,n_choicecurve_R_h6_12,n_choicecurve_R_h6_13,n_choicecurve_RT_h6_1,n_choicecurve_RT_h6_2,n_choicecurve_RT_h6_3,n_choicecurve_RT_h6_4,n_choicecurve_RT_h6_5,n_choicecurve_RT_h6_6,n_choicecurve_RT_h6_7,n_choicecurve_RT_h6_8,n_choicecurve_RT_h6_9,n_choicecurve_RT_h6_10,n_choicecurve_RT_h6_11,n_choicecurve_RT_h6_12,n_choicecurve_RT_h6_13,n_choicecurve_ac_h6_1,n_choicecurve_ac_h6_2,n_choicecurve_ac_h6_3,n_choicecurve_ac_h6_4,n_choicecurve_ac_h6_5,n_choicecurve_ac_h6_6,n_choicecurve_ac_h6_7,n_choicecurve_ac_h6_8,n_choicecurve_ac_h6_9,n_choicecurve_ac_h6_10,n_choicecurve_ac_h6_11,n_choicecurve_ac_h6_12,n_choicecurve_ac_h6_13,n_choicecurve_hi_h6_1,n_choicecurve_hi_h6_2,n_choicecurve_hi_h6_3,n_choicecurve_hi_h6_4,n_choicecurve_hi_h6_5,n_choicecurve_hi_h6_6,n_choicecurve_hi_h6_7,n_choicecurve_hi_h6_8,n_choicecurve_hi_h6_9,n_choicecurve_hi_h6_10,n_choicecurve_hi_h6_11,n_choicecurve_hi_h6_12,n_choicecurve_hi_h6_13,n_choicecurve_lm_h6_1,n_choicecurve_lm_h6_2,n_choicecurve_lm_h6_3,n_choicecurve_lm_h6_4,n_choicecurve_lm_h6_5,n_choicecurve_lm_h6_6,n_choicecurve_lm_h6_7,n_choicecurve_lm_h6_8,n_choicecurve_lm_h6_9,n_choicecurve_lm_h6_10,n_choicecurve_lm_h6_11,n_choicecurve_lm_h6_12,n_choicecurve_lm_h6_13,n_choicecurve_lm13_h6_1,n_choicecurve_lm13_h6_2,n_choicecurve_lm13_h6_3,n_choicecurve_lm13_h6_4,n_choicecurve_lm13_h6_5,n_choicecurve_lm13_h6_6,n_choicecurve_lm13_h6_7,n_choicecurve_lm13_h6_8,n_choicecurve_lm13_h6_9,n_choicecurve_lm13_h6_10,n_choicecurve_lm13_h6_11,n_choicecurve_lm13_h6_12,n_choicecurve_lm13_h6_13,n_choicecurve_lm22_h6_1,n_choicecurve_lm22_h6_2,n_choicecurve_lm22_h6_3,n_choicecurve_lm22_h6_4,n_choicecurve_lm22_h6_5,n_choicecurve_lm22_h6_6,n_choicecurve_lm22_h6_7,n_choicecurve_lm22_h6_8,n_choicecurve_lm22_h6_9,n_choicecurve_lm22_h6_10,n_choicecurve_lm22_h6_11,n_choicecurve_lm22_h6_12,n_choicecurve_lm22_h6_13,n_game_h6,p_inconsistent13_randomtheory_h6_1,p_inconsistent13_randomtheory_h6_2,p_inconsistent13_randomtheory_h6_3,p_inconsistent13_randomtheory_h6_4,p_inconsistent13_randomtheory_h6_5,p_inconsistent13_randomtheory_h6_6,p_inconsistent13_randomtheory_h6_7,p_inconsistent13_randomtheory_h6_8,p_inconsistent13_randomtheory_h6_9,p_inconsistent13_randomtheory_h6_10,p_inconsistent13_randomtheory_h6_11,p_inconsistent13_randomtheory_h6_12,p_inconsistent13_randomtheory_h6_13,p_inconsistent22_randomtheory_h6_1,p_inconsistent22_randomtheory_h6_2,p_inconsistent22_randomtheory_h6_3,p_inconsistent22_randomtheory_h6_4,p_inconsistent22_randomtheory_h6_5,p_inconsistent22_randomtheory_h6_6,p_inconsistent22_randomtheory_h6_7,p_inconsistent22_randomtheory_h6_8,p_inconsistent22_randomtheory_h6_9,p_inconsistent22_randomtheory_h6_10,p_inconsistent22_randomtheory_h6_11,p_inconsistent22_randomtheory_h6_12,p_inconsistent22_randomtheory_h6_13,df_p_hi13,df_p_lm22,df_p_hi13_reduced,isshow_p_hi13,isshow_p_lm22,isshow_p_hi13_reduced,p_di,p_ra,p_ac,pvalue_ac
P075_horizontask_sub104_20160208T091946.mat,104,20160208,09:19:46,128,1.71486158333333,18,Male,White,Not Hispanic or Latino,Yes,4 to 6,0,Normal sight,1,104,P075_demographicinfo_sub104_20160208T091946.mat,08-Feb-2016 09:31:26,08-Feb-2016 09:51:01,217.706399,15.9116186666667,38.3510477,128,128,-35,-30,-25,-20,-15,-10,-5,0,5,10,15,20,25,-25,-20,-15,-10,-5,0,5,10,15,20,25,30,35,0.4375,0.5625,0.40625,0.65625,-0.03125,0.09375,0.09375,0.21875,0.166666666666667,0.0666666666666667,0.129032258064516,0.145161290322581,0.59375,0.34375,0.28125,0.4375,0.4375,0.390625,0.1875,0.1875,0.0625,0.125,0.125,0.15625,0.169921875,0.341796875,0.277777777777778,0.124444444444444,0.224765868886576,0.248178980228928,128,0.140625,0.28125,0.195535714285714,0.100396825396825,0.792752400500225,0.97794710799995,0.577786879000314,0.666762614167055,0.810052747571327,0.986145904124896,0.879791100250031,0,NaN,NaN,0.666666666666667,NaN,0.375,0.5,0,0.214285714285714,0,0,0.166666666666667,0.375,0,1,0.214285714285714,0.5,0.333333333333333,0.285714285714286,0.625,0.5,0.807172581218708,0.539788189218754,0.697254834281267,0.809835347421853,0.852295250281287,NaN,NaN,NaN,NaN,NaN,0.46875,0.625,0.5,0.53125,0.875,NaN,NaN,NaN,NaN,NaN,NaN,0.46875,0.647058823529412,0.6875,0.40625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.333333333333333,0.423076923076923,0.129032258064516,NaN,NaN,NaN,NaN,NaN,NaN,0.53125,0.5,0.40625,0.4375,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0.25,0.5,0.722222222222222,0.95,1,1,1,NaN,0.759302339249871,0.759302339249871,0.709246791499936,0.595706013699964,0.587792214583411,1.25186856983335,1.57210114744435,1.25637173899996,0.632957360050113,0.435163200643079,0.242387119666697,0.299207911249823,NaN,1,1,1,1,1,0.75,0.611111111111111,0.722222222222222,0.95,1,1,1,NaN,NaN,NaN,0,0,0.0714285714285714,0.25,0.5,0.666666666666667,1,1,NaN,1,1,0,0,0,0,0,0.25,0.4375,0.3125,0.05,0,0,0,NaN,0,0,NaN,0,0,0.25,0.25,0.333333333333333,0.0833333333333333,0,0,NaN,NaN,0,0,0,0,0,0.25,0.625,0.3,0,0,0,0,NaN,4,4,2,10,12,12,18,18,20,14,6,4,0,4,4,2,10,12,12,18,18,20,14,6,4,0,4,4,2,10,12,12,18,18,20,14,6,4,0,0,0,2,14,14,4,8,6,6,6,0,2,2,4,4,2,10,12,12,16,16,20,14,6,4,0,2,2,0,8,8,4,8,6,12,12,2,0,0,2,2,2,2,4,8,8,10,8,2,4,4,0,64,0,0,NaN,0,0,0.375,0.375,0.444444444444444,0.152777777777778,0,0,NaN,NaN,0,0,0,0,0,0.375,0.46875,0.42,0,0,0,0,NaN,1.0529906129168,0.853387645214493,1.48066792675002,0.581538260750335,1.37228349720017,0.392009063200021,1.11374497549969,0.75,NaN,NaN,0.375,NaN,0.8,0.5,0.0833333333333333,0.0714285714285714,0,0.125,0.1,0.4,0.5,0.25,0.5,0.5,0.625,0.3,0.2,0.5,0.715225291187537,0.416881445312512,0.653263096578186,0.64147410018748,0.952365303797009,0.672144532968787,0.290086034359391,0.266572978250068,0.261906009171838,0.153091500281249,0.53125,0.5,0.4375,0.53125,0.796875,0.859375,0.828125,0.859375,0.859375,0.890625,NaN,0.65625,0.909090909090909,0.53125,0.65625,0.296875,0.127659574468085,0.0625,0.0333333333333333,0.03125,NaN,NaN,0.714285714285714,0.451612903225806,0.145161290322581,0.078125,0.0952380952380952,0.046875,0.0806451612903226,0.046875,NaN,0.34375,0.4375,0.46875,0.390625,0.875,0.90625,0.9375,0.96875,0.96875,0,0,0.142857142857143,0.375,0.1,0.1875,0.4375,0.75,0.944444444444444,1,1,1,1,0.503730108000582,0.555256163700415,0.526001399214498,0.571218112500105,1.27875629540013,1.15263059312502,0.995743758625053,1.34348325970013,1.28698123294463,0.639593752500105,0.147103075499672,0.200284100999852,0.200284100999852,1,1,0.857142857142857,0.625,0.9,0.8125,0.4375,0.65,0.944444444444444,1,1,1,1,NaN,0,0.333333333333333,0.5,0,0.375,0.75,0.75,0.833333333333333,1,1,1,1,0,0,0.142857142857143,0.375,0.1,0.1875,0.357142857142857,0.166666666666667,0.0555555555555556,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0,0.25,0.5,0.5,0.25,0,NaN,NaN,NaN,NaN,0,0,0.5,0.25,0,0.166666666666667,0.0714285714285714,0,0,0,0,0,2,10,14,8,10,16,16,20,18,8,2,2,2,2,10,14,8,10,16,16,20,18,8,2,2,2,2,10,14,8,10,16,16,20,18,8,2,2,2,0,2,6,4,4,8,8,8,6,4,6,6,2,2,10,14,8,10,16,14,18,18,8,2,2,2,2,8,12,6,6,12,8,4,4,2,0,0,0,0,2,2,2,4,4,6,14,14,6,2,2,2,64,0,0,0.277777777777778,0.444444444444444,0,0.375,0.5,0.5,0.375,0,NaN,NaN,NaN,NaN,0,0,0.5,0.375,0,0.277777777777778,0.13265306122449,0,0,0,0,0,0.25,-0.1,0.125,1,0,1,0.25,-0.1,0.890625,3.81905618240808e-11
