timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2016-02-08 16:59:28.991	55797471	start_recording
2016-02-08 16:59:29.035	55797515	False	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSG	2016-02-08 16:59:29.035	55797515	getsubjectID
2016-02-08 16:59:29.069	55797549	False	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-08 16:59:29.103	55797583	False	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-08 16:59:29.136	55797616	False	4	1018.0661	562.9326	1040.6482	496.2088	12.2232	1018.0661	562.9326	1018.0661	562.9326	24.4464	0.4007	0.4137	0.0	0.0	513.8547	206.6722	0.0	0.0	0.0
2016-02-08 16:59:29.180	55797660	False	7	997.6708	434.6803	1026.2231	475.7255	25.6728	1037.1421	432.6624	1027.6163	497.7144	24.8035	0.4008	0.4134	958.1995	436.6982	661.7262	283.3223	26.5421	0.5726	0.4207
2016-02-08 16:59:29.215	55797695	False	7	993.7993	450.0645	1017.9615	469.2589	25.8458	1032.0323	454.7751	1029.1108	483.2299	25.3332	0.4008	0.4134	955.5663	445.354	735.7586	324.2237	26.3584	0.5727	0.4208
2016-02-08 16:59:29.249	55797729	False	7	977.1162	433.6133	1009.5518	461.9857	26.4258	1028.6633	433.3616	1029.0156	470.5146	25.8833	0.401	0.4131	925.5691	433.8651	774.689	346.7624	26.9683	0.5728	0.4209
2016-02-08 16:59:29.294	55797774	True	7	970.8106	443.1677	1002.7789	458.6858	26.9055	1006.2062	443.3997	1024.3972	464.824	26.4911	0.4009	0.4133	935.415	442.9357	935.415	442.9357	27.3199	0.5729	0.4213
2016-02-08 16:59:29.327	55797807	True	7	976.5239	469.0533	998.6931	460.1045	27.3555	1019.3351	467.4705	1023.5056	465.0772	26.8563	0.401	0.4135	933.7127	470.6362	933.7127	470.6362	27.8547	0.5729	0.4216
2016-02-08 16:59:29.361	55797841	True	7	992.2587	502.1939	997.6205	465.5242	27.74765	1047.5613	567.5759	1027.0229	480.0437	27.418	0.4008	0.414	936.9562	436.812	935.3365	453.7025	28.0773	0.5727	0.4216
2016-02-08 16:59:29.405	55797885	True	7	1009.6104	434.5986	998.814	461.9066	28.0991	1066.9214	406.0395	1032.2507	470.4388	27.1455	0.4007	0.4138	952.2994	463.1578	941.0176	456.839	29.0527	0.5726	0.4216
2016-02-08 16:59:29.440	55797920	True	7	975.028	485.1888	996.0969	464.3574	28.3222	998.0749	524.1025	1028.3292	476.6535	27.6495	0.4006	0.4139	951.981	446.2752	943.8066	454.1652	28.9949	0.5726	0.422
2016-02-08 16:59:29.474	55797954	True	7	997.2738	489.9485	996.0173	466.9004	28.8358	1028.9449	535.941	1028.4102	483.0448	28.1253	0.4008	0.415	965.6026	443.956	948.2681	452.0686	29.5463	0.5728	0.4232
2016-02-08 16:59:29.507	55797987	False	7	825.9954	493.5078	825.9954	493.5078	29.1647	861.4755	516.116	861.4755	516.116	28.7701	0.3991	0.4158	790.5152	470.8996	921.4273	455.2438	29.5593	0.5709	0.4241
2016-02-08 16:59:29.552	55798032	False	7	819.9356	508.2403	819.9356	508.2403	29.27045	850.1179	561.0719	850.1179	561.0719	28.9763	0.3988	0.4161	789.7533	455.4088	901.7593	455.2717	29.5646	0.5707	0.424
2016-02-08 16:59:29.585	55798065	False	7	815.025	493.8502	817.4772	501.0361	29.2122	847.5073	513.3461	848.811	537.1786	28.619	0.3987	0.4161	782.5428	474.3543	885.7333	457.7674	29.8054	0.5705	0.4242
2016-02-08 16:59:29.618	55798098	False	7	806.0343	494.414	813.6425	498.8072	29.4168	835.4131	521.2698	844.3239	531.8126	29.1229	0.3985	0.4169	776.6555	467.5581	872.267	458.9603	29.7107	0.5704	0.4246
2016-02-08 16:59:29.660	55798140	False	7	830.9056	510.068	817.9791	501.63	29.3245	880.9299	538.9638	853.5384	533.566	28.8118	0.3985	0.4171	780.8812	481.1722	861.6606	461.4018	29.8372	0.5703	0.4249
2016-02-08 16:59:29.694	55798174	False	7	818.9362	507.0362	818.1859	502.7311	29.8947	835.1929	538.7628	849.8543	534.5923	29.6881	0.3981	0.4171	802.6794	475.3097	854.9031	462.8798	30.1013	0.5703	0.4246
2016-02-08 16:59:29.738	55798218	True	7	812.5221	496.1783	817.2319	501.6256	30.1218	829.8668	533.9407	846.448	534.4665	29.4437	0.3982	0.4171	795.1774	458.4158	848.4327	462.5894	30.7999	0.5703	0.4245
2016-02-08 16:59:29.773	55798253	True	4	776.3538	440.07	811.1981	492.5384	30.30925	0.0	0.0	0.0	0.0	29.8877	0.3983	0.4172	776.3538	440.07	841.1788	460.7362	30.7308	0.5705	0.4246
2016-02-08 16:59:29.807	55798287	True	7	832.2458	514.3245	813.8676	495.2631	30.61835	867.8181	553.097	867.8181	553.097	30.4226	0.3985	0.4173	796.6736	475.5519	836.4518	461.994	30.8141	0.5707	0.4248
2016-02-08 16:59:29.840	55798320	True	7	823.2947	514.8385	814.948	497.5016	30.7803	836.3757	562.2922	852.0768	557.7005	30.2929	0.3984	0.4173	810.2137	467.3849	833.3214	462.4862	31.2677	0.5708	0.425
2016-02-08 16:59:29.884	55798364	False	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-08 16:59:29.917	55798397	False	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
