timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2016-02-10 10:07:29.933	203878413	start_recording
MSG	2016-02-10 10:07:29.933	203878413	getsubjectID
2016-02-10 10:07:29.967	203878447	True	7	885.1154	259.438	864.5027	250.3691	22.2196	935.8337	185.1832	917.8047	169.2151	22.5055	0.3841	0.6219	834.3971	333.6929	812.4415	344.2458	21.9337	0.5581	0.6311
2016-02-10 10:07:30.011	203878491	True	7	858.958	249.9701	863.9579	250.4529	22.5931	897.5751	188.9635	915.4775	171.6809	22.9749	0.3838	0.622	820.3408	310.9767	814.0848	337.4675	22.2113	0.5579	0.6309
2016-02-10 10:07:30.045	203878525	True	7	890.0878	228.6659	866.5795	248.408	23.2631	945.8321	94.7757	918.7374	163.6003	23.3516	0.3841	0.6216	834.3436	362.5561	817.5862	341.6714	23.1746	0.558	0.6312
2016-02-10 10:07:30.080	203878560	True	7	858.0399	256.9731	865.8784	249.2534	23.57835	911.8609	163.1673	918.1235	163.5467	23.9859	0.3839	0.6218	804.2188	350.7788	815.6893	342.9975	23.1708	0.5578	0.6309
2016-02-10 10:07:30.113	203878593	True	7	879.8378	244.3455	867.1506	248.8949	23.23115	933.0218	167.2209	919.5453	163.8737	23.214	0.384	0.6219	826.6537	321.47	817.1611	340.1885	23.2483	0.558	0.631
2016-02-10 10:07:30.157	203878637	True	7	882.5095	229.9518	868.4996	247.388	24.1788	928.9786	139.3777	920.4388	161.7431	24.5008	0.3839	0.622	836.0403	320.5259	819.4371	337.8364	23.8568	0.558	0.631
2016-02-10 10:07:30.189	203878669	True	7	876.3103	261.9525	869.2264	248.5273	24.26975	920.9269	177.5492	920.569	162.9802	24.525	0.3839	0.622	831.6938	346.3558	820.8414	338.6734	24.0145	0.558	0.6311
2016-02-10 10:07:30.232	203878712	True	7	864.475	258.9164	868.9952	249.3378	24.702	915.8419	154.8632	920.2827	162.3235	24.4385	0.3838	0.6218	813.1081	362.9696	820.1813	341.0292	24.9655	0.5579	0.6311
2016-02-10 10:07:30.267	203878747	False	7	452.0573	181.6582	452.0573	181.6582	24.49965	517.0607	16.9196	517.0607	16.9196	24.2617	0.3787	0.6218	387.0538	346.3969	387.0538	346.3969	24.7376	0.5524	0.6306
2016-02-10 10:07:30.301	203878781	False	7	461.3737	217.5448	461.3737	217.5448	25.18725	492.0429	100.5259	492.0429	100.5259	25.352	0.3785	0.6222	430.7044	334.5637	430.7044	334.5637	25.0225	0.5526	0.6308
2016-02-10 10:07:30.344	203878824	False	7	474.0974	79.8169	467.7436	148.593	25.1356	540.3693	-167.8071	516.2369	-33.8118	25.3034	0.3786	0.6216	407.8254	327.4409	419.2503	330.9978	24.9678	0.5524	0.6307
2016-02-10 10:07:30.378	203878858	False	7	454.1362	168.6228	463.1993	155.1811	25.30475	522.1155	-3.3279	518.2458	-23.835	25.1697	0.3785	0.6219	386.157	340.5735	408.1529	334.1972	25.4398	0.5523	0.6307
2016-02-10 10:07:30.413	203878893	False	7	452.7759	157.9278	460.5609	155.8125	25.26365	515.105	-53.6086	517.4916	-31.4754	25.2337	0.3783	0.6216	390.4468	369.4642	403.6302	343.1004	25.2936	0.5522	0.6307
2016-02-10 10:07:30.457	203878937	False	7	433.5892	112.8555	455.0606	147.0455	25.6186	489.8314	-115.2862	511.9001	-48.6425	25.5739	0.3779	0.6214	377.347	340.9971	398.2211	342.7334	25.6633	0.552	0.6303
2016-02-10 10:07:30.490	203878970	True	7	441.6954	89.9245	452.7155	137.1935	25.8356	491.4088	-155.5661	491.4088	-155.5661	25.5803	0.3779	0.6214	391.9819	335.4151	397.0529	341.5313	26.0909	0.552	0.6304
2016-02-10 10:07:30.523	203879003	True	7	435.5792	174.0621	450.1062	142.4383	26.53385	488.1721	-1.7385	488.1721	-1.7385	26.1955	0.3781	0.6217	382.9862	349.8626	394.8771	342.7867	26.8722	0.5521	0.6305
2016-02-10 10:07:30.567	203879047	True	7	431.8961	103.6464	447.6257	137.2735	27.17605	454.1183	-118.7882	471.1235	-60.338	27.3773	0.3778	0.6214	409.674	326.0809	396.6967	340.643	26.9748	0.5522	0.6304
2016-02-10 10:07:30.600	203879080	True	7	433.5464	124.6917	445.8443	135.631	26.6099	507.6544	-82.297	483.3233	-67.7881	26.3323	0.378	0.6215	359.4385	331.6803	392.2484	339.5888	26.8875	0.5518	0.6303
2016-02-10 10:07:30.635	203879115	True	7	436.8458	156.7627	444.7374	137.7278	26.87875	494.4538	-29.4632	486.1559	-58.2232	26.9128	0.3776	0.6216	379.2379	342.9886	390.7154	339.9336	26.8447	0.5516	0.6303
2016-02-10 10:07:30.669	203879149	True	7	429.7618	113.8557	443.1085	135.257	26.80155	507.964	-142.4441	490.6213	-75.347	26.5677	0.3773	0.6215	351.5596	370.1554	386.6866	342.9159	27.0354	0.5511	0.6304
2016-02-10 10:07:30.713	203879193	True	7	415.1224	150.4587	440.3609	136.515	27.66855	442.1376	-26.2957	482.4195	-67.1414	28.0357	0.3768	0.6219	388.1071	327.2131	386.5974	341.5213	27.3014	0.5512	0.6302
2016-02-10 10:07:30.747	203879227	True	7	425.8451	160.3505	438.891	138.4875	27.45685	495.4802	-31.6863	484.3159	-61.9547	27.6402	0.3771	0.6218	356.21	352.3872	383.7636	342.4799	27.2735	0.551	0.6303
2016-02-10 10:07:30.782	203879262	True	7	402.1923	179.0684	435.6518	141.7913	28.25095	464.7163	-4.9919	481.754	-54.4864	28.5261	0.3768	0.6219	339.6682	363.1287	379.8936	344.215	27.9758	0.5508	0.6305
2016-02-10 10:07:30.816	203879296	True	7	449.6068	139.3682	436.4544	141.6725	28.38465	498.091	-63.5391	483.6324	-55.4082	27.9062	0.3772	0.6218	401.1226	342.2756	381.2268	344.1468	28.8631	0.5513	0.6303
2016-02-10 10:07:30.859	203879339	False	4	152.0236	239.2501	152.0236	239.2501	27.1749	0.0	0.0	0.0	0.0	27.2364	0.3749	0.6199	152.0236	239.2501	152.0236	239.2501	27.1134	0.5483	0.6284
2016-02-10 10:07:30.891	203879371	False	4	100.9451	203.6737	100.9451	203.6737	13.7164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.9451	203.6737	100.9451	203.6737	27.4328	0.5479	0.6282
2016-02-10 10:07:30.934	203879414	False	4	75.9519	213.9179	88.4325	208.8024	27.413	0.0	0.0	0.0	0.0	27.1038	0.3746	0.6199	75.9519	213.9179	88.4325	208.8024	27.7222	0.5479	0.6282
2016-02-10 10:07:30.968	203879448	False	4	60.6236	222.3955	79.1023	213.3614	27.4638	0.0	0.0	0.0	0.0	27.4682	0.3747	0.6198	60.6236	222.3955	79.1023	213.3614	27.4594	0.5479	0.6283
2016-02-10 10:07:31.011	203879491	False	4	72.1184	219.818	77.2895	215.0137	28.77005	0.0	0.0	0.0	0.0	28.6049	0.3746	0.6197	72.1184	219.818	77.2895	215.0137	28.9352	0.5481	0.6283
2016-02-10 10:07:31.045	203879525	False	4	85.3181	202.622	78.8685	212.5262	28.94875	0.0	0.0	0.0	0.0	29.0604	0.3745	0.6201	85.3181	202.622	78.8685	212.5262	28.8371	0.5481	0.6282
2016-02-10 10:07:31.078	203879558	True	4	118.5891	199.7523	85.6151	210.3499	29.13695	0.0	0.0	0.0	0.0	28.8871	0.3744	0.6201	118.5891	199.7523	85.6151	210.3499	29.3868	0.5482	0.6283
2016-02-10 10:07:31.123	203879603	True	4	102.4362	161.4221	88.1469	203.1067	28.43105	0.0	0.0	0.0	0.0	28.2643	0.3749	0.6193	102.4362	161.4221	88.1469	203.1067	28.5978	0.5482	0.6277
2016-02-10 10:07:31.157	203879637	True	4	119.5004	152.0602	92.3172	196.327	29.35195	0.0	0.0	0.0	0.0	29.1034	0.3749	0.6193	119.5004	152.0602	92.3172	196.327	29.6005	0.5484	0.6276
