timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2016-02-08 13:10:13.831	42042311	start_recording
2016-02-08 13:10:13.865	42042345	False	7	1165.7185	697.06	1172.6599	690.3805	18.2659	1188.5515	825.8766	1187.8171	746.7539	17.1229	0.4763	0.3384	1142.8854	568.2434	570.2465	290.5396	19.4089	0.6698	0.3497
MSG	2016-02-08 13:10:13.865	42042345	getsubjectID
2016-02-08 13:10:13.899	42042379	False	7	1146.568	728.6758	1167.3344	698.0788	18.1057	1187.9497	864.1318	1187.869	766.7803	16.8697	0.4764	0.3385	1105.1863	593.2197	681.1816	353.1644	19.3417	0.6696	0.3499
2016-02-08 13:10:13.942	42042422	True	7	1141.7661	727.3588	1162.9062	703.0742	18.32115	1176.5565	863.7231	1186.2241	781.3105	16.9237	0.4762	0.3385	1106.9758	590.9944	1106.9758	590.9944	19.7186	0.6696	0.35
2016-02-08 13:10:13.975	42042455	True	7	1166.2505	735.7512	1163.2959	707.9529	18.47665	1188.7233	914.84	1186.5502	799.1296	17.2555	0.4762	0.3385	1143.7778	556.6625	1143.7778	556.6625	19.6978	0.6697	0.35
2016-02-08 13:10:14.008	42042488	False	7	1078.361	1414.3982	1078.361	1414.3982	11.378	1067.7294	1406.4797	1067.7294	1406.4797	10.2958	0.4744	0.3401	1088.9926	1422.3167	1116.3503	990.0417	12.4602	0.6686	0.3513
2016-02-08 13:10:14.052	42042532	False	4	880.0969	792.5226	880.0969	792.5226	9.2716	880.0969	792.5226	880.0969	792.5226	18.5432	0.4727	0.3385	0.0	0.0	742.605	659.3593	0.0	0.0	0.0
2016-02-08 13:10:14.085	42042565	False	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-08 13:10:14.119	42042599	False	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-08 13:10:14.163	42042643	False	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-08 13:10:14.197	42042677	False	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-08 13:10:14.201	42042681	False	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-08 13:10:14.236	42042716	False	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-08 13:10:14.272	42042752	False	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-08 13:10:14.303	42042783	False	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-08 13:10:14.347	42042827	False	7	974.9611	665.1132	927.5895	728.7367	21.1326	954.7352	669.4887	917.4636	730.9272	19.854	0.4733	0.3389	995.1868	660.7377	804.8577	658.9923	22.4112	0.6684	0.3499
2016-02-08 13:10:14.381	42042861	False	7	978.1866	658.4966	944.6074	705.1157	21.0212	946.0524	650.4323	927.0971	703.8771	20.2261	0.4732	0.3388	1010.3208	666.5609	845.8096	659.9608	21.8163	0.6684	0.3501
2016-02-08 13:10:14.425	42042905	False	7	976.6976	646.906	952.8259	690.2634	20.62935	953.1561	631.5358	933.7535	685.4501	19.5525	0.4732	0.3386	1000.2391	662.2762	1000.2391	662.2762	21.7062	0.6684	0.35
2016-02-08 13:10:14.459	42042939	False	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-08 13:10:14.493	42042973	False	7	971.1989	651.0458	956.7043	682.0762	21.42875	926.41	636.3714	932.3683	675.2307	20.4242	0.4732	0.3386	1015.9877	665.7202	1015.9877	665.7202	22.4333	0.6686	0.35
2016-02-08 13:10:14.527	42043007	False	7	968.3044	645.4527	968.3044	645.4527	21.1453	925.9977	635.3399	925.9977	635.3399	19.8415	0.4734	0.3386	1010.6111	655.5655	1013.296	660.6364	22.4491	0.6688	0.35
2016-02-08 13:10:14.571	42043051	False	7	977.174	657.8161	977.174	657.8161	21.518	954.1558	645.028	954.1558	645.028	19.8422	0.4738	0.3385	1000.1922	670.6042	1008.905	663.9645	23.1938	0.669	0.3503
2016-02-08 13:10:14.605	42043085	False	7	974.5046	665.2169	975.8376	661.5212	21.75825	936.6763	652.008	945.4049	648.5224	20.2613	0.4739	0.3385	1012.3329	678.4258	1009.7496	667.6183	23.2552	0.6692	0.3506
2016-02-08 13:10:14.638	42043118	False	7	976.8035	666.5123	976.1587	663.1983	21.8945	945.8087	676.1224	945.5253	657.7675	20.568	0.4742	0.3385	1007.7982	656.9021	1009.3426	665.4695	23.221	0.6694	0.3506
2016-02-08 13:10:14.682	42043162	False	7	973.6112	670.9044	975.5157	665.1531	22.23035	925.4828	635.431	940.4595	652.1731	20.5327	0.4742	0.3388	1021.7396	706.3777	1011.4451	672.4513	23.928	0.6695	0.3515
2016-02-08 13:10:14.715	42043195	False	7	981.2162	660.4462	976.6691	664.2178	22.81485	944.0517	675.614	941.1498	656.9303	21.3147	0.4741	0.339	1018.3807	645.2784	1012.4813	668.519	24.315	0.6692	0.3506
